created_at,date,year,hour,weekday,tweet_text_raw,tweet_text,favorites,retweets,is_retweet,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
2017-07-03 13:00:56,2017-07-03,2017,13,Monday,Will be speaking with Germany and France this morning.,Will be speaking with Germany and France this morning.,60624.0,9427.0,False,0.005183379631489515,0.9017506241798401,0.09306600689888,0.08788262726739049,Neutral
2017-07-12 02:24:10,2017-07-12,2017,2,Wednesday,"My son, Donald, will be interviewed by @ seanhannity tonight at 10:00 P.M. He is a great person who loves our country!","My son, Donald, will be interviewed by @ seanhannity tonight at 10:00 P.M. He is a great person who loves our country!",84008.0,14585.0,False,0.0026786259841173887,0.02185794524848461,0.9754634499549866,0.9727848239708692,Positive
2017-11-02 20:58:56,2017-11-02,2017,20,Thursday,"Today, we are thrilled to welcome @ Broadcom CEO Hock Tan to the WH to announce he is moving their HQ’s from Singapore back to the U.S.A.....pic.twitter.com/WrqUXBndyZ","Today, we are thrilled to welcome @ Broadcom CEO Hock Tan to the WH to announce he is moving their HQ’s from Singapore back to the U.S.A.....pic.twitter.com/WrqUXBndyZ",41154.0,8840.0,False,0.001346134697087109,0.03929373621940613,0.9593601822853088,0.9580140475882217,Positive
2017-09-29 19:45:07,2017-09-29,2017,19,Friday,This week we came one step closer to reaching the goal of aligning the skills taught in our nation’s classrooms with the jobs of the future.pic.twitter.com/9s1ggeIJJ5,This week we came one step closer to reaching the goal of aligning the skills taught in our nation’s classrooms with the jobs of the future.pic.twitter.com/9s1ggeIJJ5,44670.0,8783.0,False,0.0037211128510534763,0.10917068272829056,0.8871082067489624,0.8833870938979089,Positive
2017-03-03 23:13:10,2017-03-03,2017,23,Friday,MAKE AMERICA GREAT AGAIN!pic.twitter.com/kuQiZDz4rA,MAKE AMERICA GREAT AGAIN!pic.twitter.com/kuQiZDz4rA,109511.0,32276.0,False,0.012179819867014885,0.20823438465595245,0.7795857787132263,0.7674059588462114,Positive
2017-10-21 01:52:17,2017-10-21,2017,1,Saturday,"Great book just out, ""A Place Called Heaven,"" by Dr. Robert Jeffress - A wonderful man!","Great book just out, ""A Place Called Heaven,"" by Dr. Robert Jeffress - A wonderful man!",67004.0,12278.0,False,0.002465605502948165,0.009426183998584747,0.988108217716217,0.9856426122132689,Positive
2017-09-29 22:02:02,2017-09-29,2017,22,Friday,Thank you @ ShopFloorNAM. An honor to be with you today. Great news! Manufacturers report record-high economic optimism in 2017. # TaxReformpic.twitter.com/4sgMWGotOF,Thank you @ ShopFloorNAM. An honor to be with you today. Great news! Manufacturers report record-high economic optimism in 2017. # TaxReformpic.twitter.com/4sgMWGotOF,27724.0,5399.0,False,0.003062825184315443,0.009175690822303295,0.9877614974975586,0.9846986723132432,Positive
2017-06-22 15:18:09,2017-06-22,2017,15,Thursday,Former Homeland Security Advisor Jeh Johnson is latest top intelligence official to state there was no grand scheme between Trump & Russia.,Former Homeland Security Advisor Jeh Johnson is latest top intelligence official to state there was no grand scheme between Trump & Russia.,64611.0,16082.0,False,0.06912323832511902,0.8805534243583679,0.05032331869006157,-0.01879991963505745,Neutral
2017-01-20 13:31:53,2017-01-20,2017,13,Friday,It all begins today! I will see you at 11:00 A.M. for the swearing-in. THE MOVEMENT CONTINUES - THE WORK BEGINS!,It all begins today! I will see you at 11:00 A.M. for the swearing-in. THE MOVEMENT CONTINUES - THE WORK BEGINS!,243150.0,61002.0,False,0.0014048359589651227,0.0659189447760582,0.9326761960983276,0.9312713601393625,Positive
2017-01-17 14:11:56,2017-01-17,2017,14,Tuesday,"The same people who did the phony election polls, and were so wrong, are now doing approval rating polls. They are rigged just like before.","The same people who did the phony election polls, and were so wrong, are now doing approval rating polls. They are rigged just like before.",94236.0,20783.0,False,0.9111321568489075,0.08083827793598175,0.00802947860211134,-0.9031026782467961,Negative
2017-10-22 14:08:47,2017-10-22,2017,14,Sunday,"It is finally sinking through. 46% OF PEOPLE BELIEVE MAJOR NATIONAL NEWS ORGS FABRICATE STORIES ABOUT ME. FAKE NEWS, even worse! Lost cred.","It is finally sinking through. 46% OF PEOPLE BELIEVE MAJOR NATIONAL NEWS ORGS FABRICATE STORIES ABOUT ME. FAKE NEWS, even worse! Lost cred.",110734.0,23073.0,False,0.9528374075889587,0.04233074188232422,0.004831932485103607,-0.9480054751038551,Negative
2017-10-19 13:17:52,2017-10-19,2017,13,Thursday,"Uranium deal to Russia, with Clinton help and Obama Administration knowledge, is the biggest story that Fake Media doesn't want to follow!","Uranium deal to Russia, with Clinton help and Obama Administration knowledge, is the biggest story that Fake Media doesn't want to follow!",105814.0,34552.0,False,0.7904428839683533,0.19422170519828796,0.015335417352616787,-0.7751074666157365,Negative
2017-02-05 21:39:05,2017-02-05,2017,21,Sunday,Just cannot believe a judge would put our country in such peril. If something happens blame him and court system. People pouring in. Bad!,Just cannot believe a judge would put our country in such peril. If something happens blame him and court system. People pouring in. Bad!,122940.0,24803.0,False,0.9336226582527161,0.060458142310380936,0.005919177085161209,-0.9277034811675549,Negative
2017-05-12 14:54:54,2017-05-12,2017,14,Friday,"When James Clapper himself, and virtually everyone else with knowledge of the witch hunt, says there is no collusion, when does it end?","When James Clapper himself, and virtually everyone else with knowledge of the witch hunt, says there is no collusion, when does it end?",63760.0,15269.0,False,0.5341911911964417,0.44187575578689575,0.023933013901114464,-0.5102581772953272,Negative
2017-06-06 12:51:39,2017-06-06,2017,12,Tuesday,Big meeting today with Republican leadership concerning Tax Cuts and Healthcare. We are all pushing hard - must get it right!,Big meeting today with Republican leadership concerning Tax Cuts and Healthcare. We are all pushing hard - must get it right!,63723.0,10939.0,False,0.01353212259709835,0.2282993644475937,0.7581684589385986,0.7446363363415003,Positive
2017-10-25 14:33:30,2017-10-25,2017,14,Wednesday,"Jeff Flake, with an 18% approval rating in Arizona, said ""a lot of my colleagues have spoken out."" Really, they just gave me a standing O!","Jeff Flake, with an 18% approval rating in Arizona, said ""a lot of my colleagues have spoken out."" Really, they just gave me a standing O!",64665.0,12783.0,False,0.05652792751789093,0.45801445841789246,0.4854576289653778,0.4289297014474869,Positive
2017-10-29 15:02:37,2017-10-29,2017,15,Sunday,"...the Uranium to Russia deal, the 33,000 plus deleted Emails, the Comey fix and so much more. Instead they look at phony Trump/Russia,....","...the Uranium to Russia deal, the 33,000 plus deleted Emails, the Comey fix and so much more. Instead they look at phony Trump/Russia,....",78778.0,20139.0,False,0.6631289124488831,0.3154168426990509,0.02145424857735634,-0.6416746638715267,Negative
2017-08-27 14:59:56,2017-08-27,2017,14,Sunday,I will be going to Texas as soon as that trip can be made without causing disruption. The focus must be life and safety.,I will be going to Texas as soon as that trip can be made without causing disruption. The focus must be life and safety.,100600.0,19412.0,False,0.08242394775152206,0.5856567025184631,0.3319193422794342,0.24949539452791214,Neutral
2017-04-26 12:38:51,2017-04-26,2017,12,Wednesday,"...the Ninth Circuit, which has a terrible record of being overturned (close to 80%). They used to call this ""judge shopping!"" Messy system.","...the Ninth Circuit, which has a terrible record of being overturned (close to 80%). They used to call this ""judge shopping!"" Messy system.",49166.0,10598.0,False,0.915250837802887,0.07763653248548508,0.007112687919288874,-0.9081381498835981,Negative
2017-09-25 13:39:03,2017-09-25,2017,13,Monday,"The issue of kneeling has nothing to do with race. It is about respect for our Country, Flag and National Anthem. NFL must respect this!","The issue of kneeling has nothing to do with race. It is about respect for our Country, Flag and National Anthem. NFL must respect this!",185092.0,47495.0,False,0.13189423084259033,0.5289401412010193,0.33916565775871277,0.20727142691612244,Neutral
2017-09-14 12:20:58,2017-09-14,2017,12,Thursday,"The WALL, which is already under construction in the form of new renovation of old and existing fences and walls, will continue to be built.","The WALL, which is already under construction in the form of new renovation of old and existing fences and walls, will continue to be built.",93443.0,19990.0,False,0.008959325961768627,0.8669676184654236,0.12407300621271133,0.11511368025094271,Neutral
2017-03-07 00:49:53,2017-03-07,2017,0,Tuesday,There is an incredible spirit of optimism sweeping the country right now—we're bringing back the JOBS!pic.twitter.com/BNSLvKiEVj,There is an incredible spirit of optimism sweeping the country right now—we're bringing back the JOBS!pic.twitter.com/BNSLvKiEVj,96373.0,21490.0,False,0.002489387756213546,0.013259734027087688,0.9842509031295776,0.9817615153733641,Positive
2017-07-02 00:02:27,2017-07-02,2017,0,Sunday,"....the 2016 election with interviews, speeches and social media. I had to beat # FakeNews, and did. We will continue to WIN!","....the 2016 election with interviews, speeches and social media. I had to beat # FakeNews, and did. We will continue to WIN!",77060.0,15050.0,False,0.24691061675548553,0.48495712876319885,0.2681322991847992,0.02122168242931366,Neutral
2017-01-10 21:50:31,2017-01-10,2017,21,Tuesday,'Small business optimism soars after Trump election'http://www.cnbc.com/2017/01/10/small-business-optimism-soars-after-trump-election.html … – bei Trump Tower,'Small business optimism soars after Trump election' … – bei Trump Tower,43680.0,10023.0,False,0.27417421340942383,0.6289027333259583,0.09692301601171494,-0.1772511973977089,Neutral
2017-09-21 17:17:42,2017-09-21,2017,17,Thursday,It was wonderful to have President Petro Poroshenko of Ukraine with us in New York City today. # UNGA https://www.facebook.com/DonaldTrump/videos/10159874947865725/ …pic.twitter.com/GpkERy8WiP,It was wonderful to have President Petro Poroshenko of Ukraine with us in New York City today. # UNGA …pic.twitter.com/GpkERy8WiP,27625.0,5372.0,False,0.002218344248831272,0.018560564145445824,0.9792211055755615,0.9770027613267303,Positive
2017-03-07 15:14:03,2017-03-07,2017,15,Tuesday,"Don't let the FAKE NEWS tell you that there is big infighting in the Trump Admin. We are getting along great, and getting major things done!","Don't let the FAKE NEWS tell you that there is big infighting in the Trump Admin. We are getting along great, and getting major things done!",107621.0,21991.0,False,0.11753424257040024,0.24408058822155,0.6383851170539856,0.5208508744835854,Positive
2017-06-07 03:07:39,2017-06-07,2017,3,Wednesday,Senate passed the VA Accountability Act. The House should get this bill to my desk ASAP! We can’t tolerate substandard care for our vets.,Senate passed the VA Accountability Act. The House should get this bill to my desk ASAP! We can’t tolerate substandard care for our vets.,91410.0,20934.0,False,0.5120038390159607,0.3449392020702362,0.14305689930915833,-0.36894693970680237,Negative
2017-06-22 18:55:02,2017-06-22,2017,18,Thursday,"...whether there are ""tapes"" or recordings of my conversations with James Comey, but I did not make, and do not have, any such recordings.","...whether there are ""tapes"" or recordings of my conversations with James Comey, but I did not make, and do not have, any such recordings.",48484.0,11136.0,False,0.29240185022354126,0.6837601065635681,0.02383805252611637,-0.2685637976974249,Neutral
2017-01-30 13:16:30,2017-01-30,2017,13,Monday,"Only 109 people out of 325,000 were detained and held for questioning. Big problems at airports were caused by Delta computer outage,.....","Only 109 people out of 325,000 were detained and held for questioning. Big problems at airports were caused by Delta computer outage,.....",117408.0,26962.0,False,0.8235121965408325,0.16816546022891998,0.008322394452989101,-0.8151898020878434,Negative
2017-07-11 12:59:58,2017-07-11,2017,12,Tuesday,The Senate Democrats have only confirmed 48 of 197 Presidential Nominees. They can't win so all they do is slow things down & obstruct!,The Senate Democrats have only confirmed 48 of 197 Presidential Nominees. They can't win so all they do is slow things down & obstruct!,85133.0,23811.0,False,0.920441746711731,0.07406481355428696,0.005493373144418001,-0.914948373567313,Negative
2017-03-04 14:19:29,2017-03-04,2017,14,Saturday,"Arnold Schwarzenegger isn't voluntarily leaving the Apprentice, he was fired by his bad (pathetic) ratings, not by me. Sad end to great show","Arnold Schwarzenegger isn't voluntarily leaving the Apprentice, he was fired by his bad (pathetic) ratings, not by me. Sad end to great show",93254.0,19505.0,False,0.8537273406982422,0.13351081311702728,0.012761819176375866,-0.8409655215218663,Negative
2017-08-08 13:17:18,2017-08-08,2017,13,Tuesday,"After many years of failure,countries are coming together to finally address the dangers posed by North Korea. We must be tough & decisive!","After many years of failure,countries are coming together to finally address the dangers posed by North Korea. We must be tough & decisive!",97135.0,20339.0,False,0.4399542510509491,0.45338255167007446,0.10666322708129883,-0.33329102396965027,Neutral
2017-11-03 02:26:48,2017-11-03,2017,2,Friday,The @ TuckerCarlson opening statement about our once cherished and great FBI was so sad to watch. James Comey's leadership was a disaster!,The @ TuckerCarlson opening statement about our once cherished and great FBI was so sad to watch. James Comey's leadership was a disaster!,55988.0,14038.0,False,0.9412378072738647,0.051796846091747284,0.006965359207242727,-0.934272448066622,Negative
2017-01-11 13:13:40,2017-01-11,2017,13,Wednesday,"Russia just said the unverified report paid for by political opponents is ""A COMPLETE AND TOTAL FABRICATION, UTTER NONSENSE."" Very unfair!","Russia just said the unverified report paid for by political opponents is ""A COMPLETE AND TOTAL FABRICATION, UTTER NONSENSE."" Very unfair!",57781.0,14909.0,False,0.9243722558021545,0.06923277676105499,0.0063949632458388805,-0.9179772925563157,Negative
2017-09-08 14:37:14,2017-09-08,2017,14,Friday,"Our incredible U.S. Coast Guard saved more than 15,000 lives last week with Harvey. Irma could be even tougher. We love our Coast Guard!","Our incredible U.S. Coast Guard saved more than 15,000 lives last week with Harvey. Irma could be even tougher. We love our Coast Guard!",90128.0,17396.0,False,0.022333966568112373,0.06565813720226288,0.9120078682899475,0.8896739017218351,Positive
2017-08-24 00:41:19,2017-08-24,2017,0,Thursday,A great honor to sign the Veterans Appeals Improvement & Modernization Act into law w/ @ AmericanLegion @ SecShulkin. http://45.wh.gov/9y3Pcw pic.twitter.com/bICsRm1tQx,A great honor to sign the Veterans Appeals Improvement & Modernization Act into law w/ @ AmericanLegion @ SecShulkin. pic.twitter.com/bICsRm1tQx,43548.0,9376.0,False,0.003269562730565667,0.030898623168468475,0.9658318758010864,0.9625623130705208,Positive
2017-09-23 23:16:51,2017-09-23,2017,23,Saturday,Very proud of our incredible First Lady ( @ FLOTUS.) She is a truly great representative for our country!pic.twitter.com/yFv0WIjgby,Very proud of our incredible First Lady ( @ FLOTUS.) She is a truly great representative for our country!pic.twitter.com/yFv0WIjgby,91862.0,15734.0,False,0.003984659444540739,0.01060041319578886,0.985414981842041,0.9814303223975003,Positive
2017-11-01 12:40:14,2017-11-01,2017,12,Wednesday,"""Senator Chuck Schumer helping to import Europes problems"" said Col.Tony Shaffer. We will stop this craziness! @ foxandfriends","""Senator Chuck Schumer helping to import Europes problems"" said Col.Tony Shaffer. We will stop this craziness! @ foxandfriends",67431.0,17467.0,False,0.8677014708518982,0.1233331635594368,0.008965370245277882,-0.8587361006066203,Negative
2017-04-16 14:24:49,2017-04-16,2017,14,Sunday,Happy Easter to everyone!,Happy Easter to everyone!,166094.0,34111.0,False,0.004138321615755558,0.01589912734925747,0.9799625873565674,0.9758242657408118,Positive
2017-08-11 01:51:36,2017-08-11,2017,1,Friday,"""Trump approval rebounds to 45%, surges among Hispanics, union homes, men""http://www.washingtonexaminer.com/trump-approval-rebounds-to-45-surges-among-hispanics-union-homes-men/article/2630910 …","""Trump approval rebounds to 45%, surges among Hispanics, union homes, men"" …",69665.0,16834.0,False,0.010545838624238968,0.5467208027839661,0.44273343682289124,0.43218759819865227,Neutral
2017-03-24 13:14:32,2017-03-24,2017,13,Friday,"After seven horrible years of ObamaCare (skyrocketing premiums & deductibles, bad healthcare), this is finally your chance for a great plan!","After seven horrible years of ObamaCare (skyrocketing premiums & deductibles, bad healthcare), this is finally your chance for a great plan!",60609.0,10765.0,False,0.26878082752227783,0.24615634977817535,0.485062837600708,0.21628201007843018,Positive
2017-11-30 02:02:06,2017-11-30,2017,2,Thursday,". @ Theresa_May, don’t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom. We are doing just fine!",". @ Theresa_May, don’t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom. We are doing just fine!",100628.0,31816.0,False,0.5265641808509827,0.36937573552131653,0.104060098528862,-0.42250408232212067,Negative
2017-05-20 11:44:31,2017-05-20,2017,11,Saturday,"Great to be in Riyadh, Saudi Arabia. Looking forward to the afternoon and evening ahead. # POTUSAbroadpic.twitter.com/JJOra0KfyR","Great to be in Riyadh, Saudi Arabia. Looking forward to the afternoon and evening ahead. # POTUSAbroadpic.twitter.com/JJOra0KfyR",76740.0,49438.0,False,0.0018327068537473679,0.011515854857861996,0.9866514205932617,0.9848187137395144,Positive
2017-01-27 23:00:47,2017-01-27,2017,23,Friday,Congratulations Secretary Mattis!pic.twitter.com/mkuhbegzqS – bei The Pentagon,Congratulations Secretary Mattis!pic.twitter.com/mkuhbegzqS – bei The Pentagon,99991.0,16255.0,False,0.002963731763884425,0.03568198159337044,0.9613542556762695,0.9583905239123851,Positive
2017-08-07 13:47:36,2017-08-07,2017,13,Monday,Interesting to watch Senator Richard Blumenthal of Connecticut talking about hoax Russian collusion when he was a phony Vietnam con artist!,Interesting to watch Senator Richard Blumenthal of Connecticut talking about hoax Russian collusion when he was a phony Vietnam con artist!,69855.0,17352.0,False,0.3750983774662018,0.5034748911857605,0.1214267835021019,-0.2536715939640999,Neutral
2017-09-08 03:33:38,2017-09-08,2017,3,Friday,"We will confront ANY challenge, no matter how strong the winds or high the water. I’m proud to stand with Presidents for # OneAmericaAppeal.","We will confront ANY challenge, no matter how strong the winds or high the water. I’m proud to stand with Presidents for # OneAmericaAppeal.",71120.0,13219.0,False,0.007394581101834774,0.07464100420475006,0.9179643392562866,0.9105697581544518,Positive
2017-05-12 15:20:04,2017-05-12,2017,15,Friday,"China just agreed that the U.S. will be allowed to sell beef, and other major products, into China once again. This is REAL news!","China just agreed that the U.S. will be allowed to sell beef, and other major products, into China once again. This is REAL news!",109950.0,26020.0,False,0.010602469556033611,0.32364973425865173,0.6657478213310242,0.6551453517749906,Positive
2017-06-09 20:48:54,2017-06-09,2017,20,Friday,A great honor to host and welcome leaders from around America to the @ WhiteHouse Infrastructure Summit. # InfrastructureWeekpic.twitter.com/76oAJyf1cC,A great honor to host and welcome leaders from around America to the @ WhiteHouse Infrastructure Summit. # InfrastructureWeekpic.twitter.com/76oAJyf1cC,53302.0,10457.0,False,0.002203237498179078,0.015112586319446564,0.9826841950416565,0.9804809575434774,Positive
2017-04-21 12:32:01,2017-04-21,2017,12,Friday,Another terrorist attack in Paris. The people of France will not take much more of this. Will have a big effect on presidential election!,Another terrorist attack in Paris. The people of France will not take much more of this. Will have a big effect on presidential election!,64905.0,15433.0,False,0.9357733130455017,0.05891554057598114,0.005311123561114073,-0.9304621894843876,Negative
2017-09-05 14:04:43,2017-09-05,2017,14,Tuesday,"Congress, get ready to do your job - DACA!","Congress, get ready to do your job - DACA!",90870.0,21298.0,False,0.05106857419013977,0.521701991558075,0.42722949385643005,0.3761609196662903,Neutral
2017-04-12 23:48:48,2017-04-12,2017,23,Wednesday,Great meeting w/ NATO Sec. Gen. We agreed on the importance of getting countries to pay their fair share & focus on the threat of terrorism.pic.twitter.com/e3ACOOOb0y,Great meeting w/ NATO Sec. Gen. We agreed on the importance of getting countries to pay their fair share & focus on the threat of terrorism.pic.twitter.com/e3ACOOOb0y,46960.0,9160.0,False,0.012105954810976982,0.14190618693828583,0.8459879159927368,0.8338819611817598,Positive
2017-07-23 02:50:17,2017-07-23,2017,2,Sunday,To every PATRIOT who will serve on the # USSGeraldRFord: Keep the watch Protect her Defend her LOVE HER Good Luck & Godspeed!pic.twitter.com/shcz5GQkCh,To every PATRIOT who will serve on the # USSGeraldRFord: Keep the watch Protect her Defend her LOVE HER Good Luck & Godspeed!pic.twitter.com/shcz5GQkCh,98485.0,23190.0,False,0.005424976348876953,0.06505861133337021,0.9295164346694946,0.9240914583206177,Positive
2017-01-10 23:30:53,2017-01-10,2017,23,Tuesday,'Trump Helps Lift Small Business Confidence to 12-Yr. High' http://bit.ly/2j5gad2FOXBusiness …pic.twitter.com/CWAvJ4fRdx – bei Trump Tower,'Trump Helps Lift Small Business Confidence to 12-Yr. High' …pic.twitter.com/CWAvJ4fRdx – bei Trump Tower,38143.0,8966.0,False,0.004931695759296417,0.23687033355236053,0.7581979632377625,0.753266267478466,Positive
2017-07-19 02:53:12,2017-07-19,2017,2,Wednesday,"Fake News story of secret dinner with Putin is ""sick."" All G 20 leaders, and spouses, were invited by the Chancellor of Germany. Press knew!","Fake News story of secret dinner with Putin is ""sick."" All G 20 leaders, and spouses, were invited by the Chancellor of Germany. Press knew!",85421.0,22302.0,False,0.6869862675666809,0.2929592728614807,0.020054491236805916,-0.666931776329875,Negative
2017-11-28 23:12:01,2017-11-28,2017,23,Tuesday,"Remarks from the Roosevelt Room with @ SenateMajLdr Mitch McConnell, @ SpeakerRyan and Secretary of Defense, General James Mattis.pic.twitter.com/lZMqK5jBvh","Remarks from the Roosevelt Room with @ SenateMajLdr Mitch McConnell, @ SpeakerRyan and Secretary of Defense, General James Mattis.pic.twitter.com/lZMqK5jBvh",30544.0,6970.0,False,0.019283000379800797,0.9258453845977783,0.054871708154678345,0.03558870777487755,Neutral
2017-12-19 00:49:30,2017-12-19,2017,0,Tuesday,"With the strategy that I announced today, we are declaring that AMERICA is in the game and AMERICA is DETERMINED to WIN! OUR FOUR PILLARS OF NATIONAL SECURITY STRATEGY:pic.twitter.com/B3POaMVID8","With the strategy that I announced today, we are declaring that AMERICA is in the game and AMERICA is DETERMINED to WIN! OUR FOUR PILLARS OF NATIONAL SECURITY STRATEGY:pic.twitter.com/B3POaMVID8",54310.0,13195.0,False,0.0032412966247648,0.09350357949733734,0.9032551050186157,0.9000138083938509,Positive
2017-12-09 19:37:31,2017-12-09,2017,19,Saturday,"Have a great game today, @ USArmy and @ USNavy - I will be watching. We love our U.S. Military. On behalf of an entire Nation, THANK YOU for your sacrifice and service! # ArmyNavyGame # USApic.twitter.com/8m1W9rFwIh","Have a great game today, @ USArmy and @ USNavy - I will be watching. We love our U.S. Military. On behalf of an entire Nation, THANK YOU for your sacrifice and service! # ArmyNavyGame # USApic.twitter.com/8m1W9rFwIh",47419.0,9043.0,False,0.002683287486433983,0.011094553396105766,0.9862220883369446,0.9835388008505106,Positive
2017-04-23 21:55:04,2017-04-23,2017,21,Sunday,...popular vote. ABC News/Washington Post Poll (wrong big on election) said almost all stand by their vote on me & 53% said strong leader.,...popular vote. ABC News/Washington Post Poll (wrong big on election) said almost all stand by their vote on me & 53% said strong leader.,53456.0,10104.0,False,0.03767363354563713,0.47199657559394836,0.490329772233963,0.4526561386883259,Positive
2017-02-15 20:17:59,2017-02-15,2017,20,Wednesday,"Welcome to the United States, @ IsraeliPM Benjamin & Sara! # ICYMIJoint Press Conference: https://www.facebook.com/DonaldTrump/posts/10158654390690725 …pic.twitter.com/bH60nBL5FP","Welcome to the United States, @ IsraeliPM Benjamin & Sara! # ICYMIJoint Press Conference: …pic.twitter.com/bH60nBL5FP",66450.0,12249.0,False,0.0032146982848644257,0.22431200742721558,0.7724732756614685,0.7692585773766041,Positive
2017-05-08 19:42:32,2017-05-08,2017,19,Monday,"Honored to welcome Georgia Prime Minister, Giorgi Kvirikashvili to the @ WhiteHouse today with @ VP Mike Pence. https://instagram.com/p/BT1xH1ngciK/ pic.twitter.com/FnKkuWLFDp","Honored to welcome Georgia Prime Minister, Giorgi Kvirikashvili to the @ WhiteHouse today with @ VP Mike Pence. pic.twitter.com/FnKkuWLFDp",31632.0,5799.0,False,0.002918956568464637,0.08734171092510223,0.9097393155097961,0.9068203589413315,Positive
2017-09-17 15:00:05,2017-09-17,2017,15,Sunday,"Important meetings and calls scheduled for today. Military and economy are getting stronger by the day, and our enemies know it. # MAGA","Important meetings and calls scheduled for today. Military and economy are getting stronger by the day, and our enemies know it. # MAGA",60159.0,11573.0,False,0.016322769224643707,0.15853548049926758,0.8251417279243469,0.8088189586997032,Positive
2017-05-05 15:02:46,2017-05-05,2017,15,Friday,"Rather than causing a big disruption in N.Y.C., I will be working out of my home in Bedminster, N.J. this weekend. Also saves country money!","Rather than causing a big disruption in N.Y.C., I will be working out of my home in Bedminster, N.J. this weekend. Also saves country money!",59060.0,10100.0,False,0.052799638360738754,0.5384047627449036,0.408795565366745,0.35599592700600624,Neutral
2017-06-20 20:38:11,2017-06-20,2017,20,Tuesday,"While I greatly appreciate the efforts of President Xi & China to help with North Korea, it has not worked out. At least I know China tried!","While I greatly appreciate the efforts of President Xi & China to help with North Korea, it has not worked out. At least I know China tried!",72096.0,15195.0,False,0.6031994819641113,0.3172800838947296,0.07952047139406204,-0.5236790105700493,Negative
2017-09-01 21:47:23,2017-09-01,2017,21,Friday,"'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' # HurricaneHarvey # PrayForTexas http://45.wh.gov/PrayForTexas pic.twitter.com/MpLB7WpxfT","'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' # HurricaneHarvey # PrayForTexas pic.twitter.com/MpLB7WpxfT",69993.0,21029.0,False,0.013418453745543957,0.7781789302825928,0.2084026336669922,0.19498417992144823,Neutral
2017-09-15 21:02:43,2017-09-15,2017,21,Friday,NEVER forget our HEROES held prisoner or who have gone missing in action while serving their country. Proclamation: http://45.wh.gov/POWMIARecognitionDay …pic.twitter.com/yZTr7rlpTV,NEVER forget our HEROES held prisoner or who have gone missing in action while serving their country. Proclamation: …pic.twitter.com/yZTr7rlpTV,46436.0,11074.0,False,0.30934786796569824,0.5303314328193665,0.1603206992149353,-0.14902716875076294,Neutral
2017-07-27 13:24:52,2017-07-27,2017,13,Thursday,"Come on Republican Senators, you can do it on Healthcare. After 7 years, this is your chance to shine! Don't let the American people down!","Come on Republican Senators, you can do it on Healthcare. After 7 years, this is your chance to shine! Don't let the American people down!",82068.0,18052.0,False,0.027838174253702164,0.13502748310565948,0.8371343612670898,0.8092961870133877,Positive
2017-02-22 13:20:40,2017-02-22,2017,13,Wednesday,"One thing I will say about Rep. Keith Ellison, in his fight to lead the DNC, is that he was the one who predicted early that I would win!","One thing I will say about Rep. Keith Ellison, in his fight to lead the DNC, is that he was the one who predicted early that I would win!",70082.0,10231.0,False,0.04115275293588638,0.34653007984161377,0.6123171448707581,0.5711643919348717,Positive
2017-01-04 02:14:52,2017-01-04,2017,2,Wednesday,"The ""Intelligence"" briefing on so-called ""Russian hacking"" was delayed until Friday, perhaps more time needed to build a case. Very strange!","The ""Intelligence"" briefing on so-called ""Russian hacking"" was delayed until Friday, perhaps more time needed to build a case. Very strange!",69913.0,19906.0,False,0.8231241703033447,0.16931840777397156,0.007557442411780357,-0.8155667278915644,Negative
2017-06-14 16:07:31,2017-06-14,2017,16,Wednesday,"Happy birthday to U.S. ARMY and our soldiers. Thank you for your bravery, sacrifices, & dedication. Proud to be your Commander-in-Chief!","Happy birthday to U.S. ARMY and our soldiers. Thank you for your bravery, sacrifices, & dedication. Proud to be your Commander-in-Chief!",127285.0,25233.0,False,0.003417280502617359,0.010115401819348335,0.9864673018455505,0.9830500213429332,Positive
2017-12-28 03:46:30,2017-12-28,2017,3,Thursday,"“Arrests of MS-13 Members, Associates Up 83% Under Trump”http://dailysignal.com/2017/12/15/arrests-of-ms-13-members-associates-up-83-under-trump/ …","“Arrests of MS-13 Members, Associates Up 83% Under Trump” …",76086.0,17548.0,False,0.5106213092803955,0.47126448154449463,0.018114227801561356,-0.49250708147883415,Negative
2017-12-03 12:15:02,2017-12-03,2017,12,Sunday,I never asked Comey to stop investigating Flynn. Just more Fake News covering another Comey lie!,I never asked Comey to stop investigating Flynn. Just more Fake News covering another Comey lie!,82096.0,18648.0,False,0.7899808883666992,0.19533057510852814,0.014688548631966114,-0.7752923397347331,Negative
2017-02-15 12:40:32,2017-02-15,2017,12,Wednesday,The fake news media is going crazy with their conspiracy theories and blind hatred. @ MSNBC & @ CNN are unwatchable. @ foxandfriends is great!,The fake news media is going crazy with their conspiracy theories and blind hatred. @ MSNBC & @ CNN are unwatchable. @ foxandfriends is great!,92246.0,22055.0,False,0.828953742980957,0.12617120146751404,0.04487510398030281,-0.7840786390006542,Negative
